"subjectId","rep","par1","par2","value","counts.function","counts.gradient","convergence"
"P14",12,1.19771224953108,0.400649658298349,100.468959444919,21,9,0
"P14",13,6.71837390413952,0.164766271808658,108.003671502829,18,11,0
"P14",14,0.48395922257618,0.633992000408456,95.0575530841802,12,6,0
"P14",15,8.26449268075119,0.386044711245124,97.9472750918152,47,28,0
"P14",16,7.71327441470476,0.571897589881953,85.1674833237961,54,33,0
"P14",17,2.36248326949655,0.481255151363852,95.2592523952436,45,19,0
"P14",18,5.94079196880758,0.49165675592929,96.6141611577605,62,38,0
"P14",19,6.75596293172366,0.495419625023823,94.6436026137876,47,28,0
"P14",20,2.01089175553907,0.42440300750525,98.7820268979905,19,11,0
"P15",1,5.64296255155933,0.206852117245766,107.925392992252,42,28,0
"P15",2,0.776740538545286,0.110553784597473,113.883658664751,27,9,0
"P15",3,7.53216407619664,0.427396981467609,94.9686129984405,47,28,0
"P15",4,7.93951520090342,0.413019645743813,96.4558263785558,71,43,0
"P15",5,4.81441906559422,0.278732903641909,103.524649639328,43,28,0
"P15",6,0.499480616472064,0.364010297914037,104.529440019501,11,6,0
"P15",7,7.99643629597116,-0.0224302618876878,117.094826303428,25,16,0
"P15",8,-1.08494375999765,0.583598031572343,108.092952770479,22,9,0
"P15",9,8.79647150253546,0.280546650707243,104.99187764272,29,18,0
"P15",10,0.603528692948563,0.580577763426307,96.9834038186949,12,6,0
"P15",11,6.8878862144447,0.101777366386493,111.750874707963,17,11,0
"P15",12,0.871884891186242,0.102614897519681,114.558332616598,25,10,0
"P15",13,1.24395325910095,0.190509037692509,109.269681428171,20,10,0
"P15",14,-0.107498855640039,0.549355464886226,99.1375271366026,12,6,0
"P15",15,2.26714701195816,0.178943142823604,108.827890842848,21,10,0
"P15",16,8.21261370929534,0.0420381535980979,113.374748968395,25,16,0
"P15",17,5.34039731922444,0.438016459493732,97.8317257131114,47,28,0
"P15",18,4.46966259674186,-0.113037214139303,118.203805316871,15,8,0
"P15",19,4.8225569586121,0.384849657303128,99.3895022559278,9,6,0
"P15",20,1.53796587585113,0.295058832896326,105.023538828123,19,11,0
"P16",1,-3.92484321976383,-21.4194027198999,133.08425866732,4,2,0
"P16",2,-5.24297050782252,-32.1649966214892,133.084258667509,2,2,0
"P16",3,-3.56463304294152,-21.4437714644902,133.084258667463,4,2,0
"P16",4,-6.269026490898,-32.4274339258324,133.084258667509,2,2,0
"P16",5,-5.61013749901917,-26.8320818397143,133.084258667509,4,2,0
"P16",6,-5.02793680794866,-22.9819316455036,133.084258667471,4,2,0
"P16",7,-5.39597564761607,-23.3152762432809,133.084258667507,2,2,0
"P16",8,-6.80317146992593,-39.5840882461442,133.084258667509,2,2,0
"P16",9,-3.29813135374479,-28.8944318876077,133.08425866751,2,2,0
"P16",10,-7.62714034671319,-24.852124746289,133.084258667509,2,2,0
"P16",11,-8.5591318504612,-32.107372422729,133.084258667509,2,2,0
"P16",12,-4.50709662901261,-23.0447757997752,133.084258667462,4,2,0
"P16",13,-1.57034234314324,-20.9523232451119,133.084258666029,4,2,0
"P16",14,-9.56257320422083,-38.1074793574783,133.084258667509,2,2,0
"P16",15,-4.79779681563741,-25.8154469021576,133.084258667509,4,2,0
"P16",16,-4.81030159667739,-25.0144441368008,133.084258667507,4,2,0
"P16",17,-5.44310790756697,-22.5339280995769,133.084258667475,4,2,0
"P16",18,-5.01065365772035,-28.3435809942318,133.084258667509,2,2,0
"P16",19,-4.61313410941955,-29.3851395216933,133.08425866751,2,2,0
"P16",20,-2.65077483157938,-23.991123807221,133.084258667491,4,2,0
"P17",1,6.27824865413199,-0.148841745265583,119.081502674666,27,17,0
"P17",2,7.6089289235439,0.21928981848637,105.579823350437,18,11,0
"P17",3,7.85508281133933,0.212620264882126,107.487836599563,36,23,0
"P17",4,6.02489400876757,0.0796133828618604,111.915630548194,28,18,0
"P17",5,8.59850336726981,0.121567642715582,108.948802708909,24,16,0
"P17",6,8.23995467948321,0.0135594010605081,113.881268349042,25,16,0
"P17",7,0.775153190583992,0.384640421008332,103.665851249634,19,10,0
"P17",8,0.605336929290931,-0.0940039257492782,119.681027995328,11,6,0
"P17",9,8.28840189671604,0.310755387126666,100.758356977167,63,38,0
"P17",10,0.987398042979763,0.0473593849529338,115.307260270219,24,9,0
"P17",11,-0.618079962107084,0.453232258245387,107.526395730494,23,9,0
"P17",12,2.81766144403625,0.276459349051277,104.348968194055,28,18,0
"P17",13,0.581246858007382,0.295567573697759,110.00339893266,11,6,0
"P17",14,4.75396360150278,0.198553792314686,107.842770120813,42,28,0
"P17",15,0.648096157711202,0.240742884033295,108.620959690729,12,6,0
"P17",16,0.424777252638393,0.263085580670787,110.559606712484,26,7,0
"P17",17,1.29794651465442,0.281658003964872,105.051549157752,19,8,0
"P17",18,-0.483460510371886,0.183075957249204,118.217080540097,12,6,0
"P17",19,7.56783577504906,-0.0736002337476554,116.939956342077,26,16,0
"P17",20,6.13664881407546,0.137152125435018,109.163842374924,42,28,0
"P18",1,-0.806365757605856,-0.204084401876922,126.810720315259,27,8,0
"P18",2,-1.22894481161539,-0.288468297816969,128.668398622734,29,12,0
"P18",3,-4.73689529914623,-21.2598330554812,133.084258667384,4,2,0
"P18",4,-1.37947981809987,0.586090424214074,112.590559524501,23,9,0
"P18",5,-3.57432769934024,-14.3909033843246,133.084257161775,4,2,0
"P18",6,-3.54336434544811,-13.2086112535479,133.084254687785,4,2,0
"P18",7,-0.937140758421342,0.167426037339919,121.4156424995,26,9,0
"P18",8,-1.03298887123195,0.25044151101758,119.508874652759,20,8,0
"P18",9,-0.840925112680853,0.175452977246274,119.725782077601,12,6,0
"P18",10,-1.10164972345945,0.256808896442661,119.889317129311,30,7,0
"P18",11,-1.88351683177762,0.609647302524187,119.823045135436,29,9,0
"P18",12,-1.51560164376716,0.199285010582856,123.98508076997,31,10,0
"P18",13,-0.670403852384704,0.0351599348625441,121.816724178239,26,9,0
"P18",14,0.408601190406836,-0.442913719641476,126.239259422058,14,8,0
"P18",15,-6.02245305319117,-13.628027926913,133.084258247374,4,2,0
"P18",16,-1.28874055342338,0.149322984716127,123.514157122759,20,9,0
"P18",17,0.0292277747076355,-0.0418047286873759,121.217339344075,13,4,0
"P18",18,-1.91951204480811,-14.4373590455882,133.084255222818,4,2,0
"P18",19,-0.312472992439679,-0.263587474608152,125.913259330222,11,6,0
"P18",20,-2.60348827438879,-14.5766811402413,133.084256911076,4,2,0
"P19",1,1.01362230546756,0.961395169756796,65.4145751633461,22,9,0
"P19",2,2.67808983458707,1.06712236906239,53.5817917644225,69,41,0
"P19",3,2.00561530828075,0.721364651905934,77.7819382002545,21,11,0
"P19",4,7.85731053053745,0.942005744222036,65.9673033088546,13,6,0
"P19",5,9.01962965816705,0.679419285052085,77.6887706399968,56,33,0
"P19",6,6.84952095363115,0.84638271589542,70.8580206594983,23,13,0
"P19",7,8.73340455851529,0.871899978719261,65.4302339623393,33,12,0
"P19",8,7.53115036652546,0.669277011330682,79.3738993578678,55,33,0
"P19",9,1.98455340811647,0.919420950265577,65.321338170905,20,11,0
"P19",10,1.13186717985069,0.927099688370907,71.1499055603749,30,9,0
"P19",11,10.5906387742719,0.907690819266908,62.3864012669438,13,6,0
"P19",12,2.25106615478858,1.07393895245603,54.1590691884945,22,11,0
"P19",13,7.23631705082376,0.768921359391792,74.0289785084887,71,43,0
"P19",14,6.64281331656289,0.885492735322531,62.3959978623583,128,78,0
"P19",15,4.1821542858438,0.892253718863169,66.6606017377207,39,23,0
"P19",16,1.31104624557012,0.980934930000478,64.9001761457428,23,10,0
"P19",17,3.94807524773124,0.713033223135587,78.21283296953,20,11,0
"P19",18,11.6599452661766,0.975300967030709,57.8793500268586,26,7,0
"P19",19,0.757075341228896,1.01559387596372,63.6136877855929,22,9,0
"P19",20,1.90563119945106,0.889921673310957,67.0999925445913,20,11,0
"P20",1,1.36372959373888,0.945159964834316,63.0174392564755,25,10,0
"P20",2,1.6943640485215,0.891869862603384,64.4840049125263,24,10,0
"P20",3,6.13295508194811,0.755009043032557,73.2602223132616,128,78,0
"P20",4,8.06163789912621,0.857954044728397,68.4512085076625,21,7,0
"P20",5,1.37761309201319,0.846205968697569,72.4396123905495,23,10,0
"P20",6,2.01196124315173,0.850805110571277,68.0906048715937,19,9,0
