infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,Highest Educational Degree?,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,exemplarLeft,exemplarRight,left,right,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
0.0004,6.374,space,6.3297,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,6.3744,29.5658,space,23.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,29.5705,32.6968,space,3.1088,,32.7048,0.7,33.4043,33.4045,37.933,3.975000381,4.5263,0,0,0,11,1,1_to_8,images/Ex2.jpg,images/Ex6.jpg,Ex2,Ex6,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,37.9336,0.6,38.5297,38.5298,42.1044,1.01666673,3.5731,0,1,1,7,1,1_to_8,images/Ex2.jpg,images/Ex1.jpg,Ex2,Ex1,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,42.1047,1,43.0942,43.0943,49.9499,1.975000064,6.8537,0,2,2,31,1,1_to_8,images/Ex5.jpg,images/Ex4.jpg,Ex5,Ex4,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,49.9502,0.6,50.5465,50.5465,55.3779,1.050000191,4.829,0,3,3,27,1,1_to_8,images/Ex4.jpg,images/Ex8.jpg,Ex4,Ex8,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,55.3783,1.2,56.5738,56.574,59.2737,1.091666857,2.698,0,4,4,13,1,1_to_8,images/Ex2.jpg,images/Ex8.jpg,Ex2,Ex8,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,59.274,0.7,59.9706,59.9706,62.1253,1.075000127,2.149,0,5,5,45,1,1_to_8,images/Ex7.jpg,images/Ex4.jpg,Ex7,Ex4,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,62.1258,0.8,62.923,62.923,65.1249,1.066666603,2.2,0,6,6,21,1,1_to_8,images/Ex4.jpg,images/Ex1.jpg,Ex4,Ex1,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,65.1253,1,66.1203,66.1203,69.5885,1.050000191,3.4586,0,7,7,0,1,1_to_8,images/Ex1.jpg,images/Ex2.jpg,Ex1,Ex2,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,69.589,0.8,70.3861,70.3861,77.4739,1.050000191,7.0864,0,8,8,14,1,1_to_8,images/Ex3.jpg,images/Ex1.jpg,Ex3,Ex1,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,77.4743,0.7,78.1708,78.1709,80.5157,1.050000191,2.3437,0,9,9,20,1,1_to_8,images/Ex3.jpg,images/Ex8.jpg,Ex3,Ex8,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,80.516,0.6,81.1127,81.1128,83.7403,1.050000191,2.6263,0,10,10,22,1,1_to_8,images/Ex4.jpg,images/Ex2.jpg,Ex4,Ex2,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,83.7405,0.7,84.4369,84.437,88.1542,1.083333333,3.7148,0,11,11,33,1,1_to_8,images/Ex5.jpg,images/Ex7.jpg,Ex5,Ex7,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,88.1548,1.2,89.3505,89.3505,94.3211,1.083333333,4.9691,0,12,12,1,1,1_to_8,images/Ex1.jpg,images/Ex3.jpg,Ex1,Ex3,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,94.3215,1.1,95.4172,95.4172,97.0038,1.083333333,1.585,0,13,13,5,1,1_to_8,images/Ex1.jpg,images/Ex7.jpg,Ex1,Ex7,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,97.0041,1.3,98.2989,98.2989,101.1093,1.083333333,2.8087,0,14,14,26,1,1_to_8,images/Ex4.jpg,images/Ex7.jpg,Ex4,Ex7,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,101.1096,0.7,101.8058,101.8059,103.353,1.100000064,1.5457,0,15,15,28,1,1_to_8,images/Ex5.jpg,images/Ex1.jpg,Ex5,Ex1,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,103.3533,1.5,104.8476,104.8476,108.1066,1.100000064,3.2575,0,16,16,51,1,1_to_8,images/Ex8.jpg,images/Ex3.jpg,Ex8,Ex3,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,108.1069,0.5,108.598,108.598,113.9668,3.083333333,5.3581,0,17,17,36,1,1_to_8,images/Ex6.jpg,images/Ex2.jpg,Ex6,Ex2,,,,,
,,,,,751138,001,61,Female,British,O Level,2024-11-07_15h03.36.772,CatSimMDS,2023.2.3,Win32,59.88023952,6154463474d88dfc259ef4b8,672bf50eac1463c2ad3c747f,672cd6a4c830d1725506cae5,,,,,,,,,,,113.9672,1.1,115.0635,115.0635,117.2484,1.03333346,2.1832,0,18,18,16,1,1_to_8,images/Ex3.jpg,images/Ex4.jpg,Ex3,Ex4,,,,,
