infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,Highest Educational Degree?,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,exemplarLeft,exemplarRight,left,right,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
0.0011,13.4942,space,12.8716,0.001,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,13.4946,27.7161,space,13.5688,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,27.7243,33.2545,space,4.8814,,33.2751,1.1,34.5397,34.5399,48.3455,2.787499905,13.8008,0,0,0,11,1,9_to_16,images/Ex10.jpg,images/Ex14.jpg,Ex10,Ex14,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,48.3464,1.2,49.5358,49.5358,60.9491,1.262500048,11.4089,0,1,1,7,1,9_to_16,images/Ex10.jpg,images/Ex9.jpg,Ex10,Ex9,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,60.9498,0.5,60.9499,60.95,66.9669,2.050000191,6.0124,0,2,2,32,1,9_to_16,images/Ex13.jpg,images/Ex14.jpg,Ex13,Ex14,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,66.9673,0.9,67.544,67.5441,75.9035,5.4375,8.3551,0,3,3,23,1,9_to_16,images/Ex12.jpg,images/Ex11.jpg,Ex12,Ex11,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,75.9039,1,76.5117,76.5117,85.6058,7.1875,9.09,0,4,4,38,1,9_to_16,images/Ex14.jpg,images/Ex12.jpg,Ex14,Ex12,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,85.6062,0.6,86.1693,86.1693,92.8082,6.375,6.6353,0,5,5,40,1,9_to_16,images/Ex14.jpg,images/Ex15.jpg,Ex14,Ex15,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,92.8085,0.8,93.3896,93.3896,99.3338,3.212500095,5.9399,0,6,6,17,1,9_to_16,images/Ex11.jpg,images/Ex13.jpg,Ex11,Ex13,,,,,
,,,,,409002,001,41,Male,British,Undergraduate bachelor degree,2024-11-07_15h14.32.920,CatSimMDS,2023.2.3,Win32,1.818181818,663f6d9dbe5335a23d60081a,672bf50eac1463c2ad3c747f,672cd69eac4d9ea1a7c61275,,,,,,,,,,,99.3342,0.7,99.9217,99.9218,106.9633,7.28125,7.0325,0,7,7,52,1,9_to_16,images/Ex16.jpg,images/Ex12.jpg,Ex16,Ex12,,,,,
