infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,OS,frameRate,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,phase,Exemplars,r_correct,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,607.1307,1,608.1312,608.1312,609.0654,right,1,0.9255,,609.0654,610.0647,5,0,80,8,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,610.0651,1.1,611.1645,611.1646,611.9655,left,1,0.7953,,611.9655,612.964,5,1,81,15,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,612.9647,1,613.9649,613.9649,614.8323,right,1,0.8567,,614.8323,615.8318,5,2,82,9,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,615.8324,1,616.8318,616.8318,617.7826,left,1,0.9467,,617.7827,618.7808,5,3,83,11,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,618.7814,0.8,619.5815,619.5815,620.3308,right,1,0.7462,,620.3308,621.3319,5,4,84,0,1,partial,2,images/Ex9.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,621.3323,0.7,622.0311,622.0311,622.8151,right,1,0.7733,,622.8152,623.8147,5,5,85,4,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,623.8151,1,624.8144,624.8144,625.4482,left,1,0.6262,,625.4482,626.4495,5,6,86,14,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,626.45,1.2,627.649,627.649,628.3154,right,1,0.6614,,628.3155,629.3149,5,7,87,13,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,629.3155,0.9,630.2151,630.2151,630.8828,left,1,0.657,,630.8828,631.8823,5,8,88,2,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,631.8828,1.1,632.9837,632.9837,633.6491,right,1,0.6566,,633.6491,634.6485,5,9,89,5,1,partial,2,images/Ex14.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,634.6488,1.2,635.8494,635.8494,636.801,right,1,0.9483,,636.801,637.7988,5,10,90,1,1,partial,2,images/Ex10.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,637.7993,0.6,638.3986,638.3986,639.099,left,1,0.691,,639.0991,640.0994,5,11,91,3,1,partial,2,images/Ex12.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,640.0998,1,641.1005,641.1005,641.8342,left,1,0.7219,,641.8343,642.8333,5,12,92,6,1,partial,2,images/Ex15.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,642.8339,1.4,644.2329,644.2329,644.9,left,1,0.663,,644.9,645.899,5,13,93,7,1,partial,2,images/Ex16.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,645.8994,0.7,646.6,646.6,647.2497,right,1,0.6459,,647.2498,648.2504,5,14,94,12,1,partial,2,images/Ex13.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,648.2508,1.3,649.5502,649.5502,650.2169,left,1,0.664,,650.2169,651.2174,5,15,95,10,1,partial,2,images/Ex11.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,651.2186,659.1668,space,7.9394,,659.1805,0.5,659.6689,659.6689,660.9849,right,1,1.3082,,660.9849,661.9849,0,0,0,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,661.9856,1.4,663.3859,663.3859,664.4047,left,0,1.0164,,664.4047,665.4022,0,1,1,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,665.4026,1.1,666.502,666.502,667.5519,left,0,1.0465,,667.552,668.5525,0,2,2,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,668.5531,0.5,669.0519,669.052,671.0207,right,1,1.9652,,671.0208,672.0184,0,3,3,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,672.0333,0.8,672.8358,672.8358,673.5695,right,1,0.7322,,673.5695,674.5692,0,4,4,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,674.5699,0.5,675.0691,675.0692,676.1025,left,1,1.0307,,676.1026,677.1031,0,5,5,2,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,677.1036,0.6,677.7027,677.7027,678.6863,left,1,0.9739,,678.6864,679.6866,0,6,6,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,679.6872,0.8,680.4862,680.4862,682.2199,right,1,1.7219,,682.2201,683.219,0,7,7,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,683.2344,0.7,683.9358,683.9359,685.3872,left,1,1.4439,,685.3874,686.3863,0,8,8,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,686.387,1,687.3864,687.3864,688.1373,left,0,0.7478,,688.1373,689.1378,0,9,9,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,689.1382,1.2,690.337,690.337,691.2874,right,0,0.9437,,691.2875,692.286,0,10,10,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,692.2864,0.8,693.0871,693.0871,694.2214,right,0,1.1256,,694.2215,695.2207,0,11,11,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,695.2358,0.7,695.9373,695.9373,696.9713,left,1,1.0281,,696.9713,697.9708,0,12,12,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,697.9716,0.6,698.5703,698.5704,700.1064,left,1,1.5238,,700.1065,701.1051,0,13,13,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,701.1055,0.6,701.7046,701.7046,702.9885,right,1,1.2768,,702.9885,703.9878,0,14,14,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,703.9884,0.6,704.5877,704.5878,705.5218,left,1,0.9319,,705.5218,706.5212,0,15,15,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,706.5217,1.2,707.7214,707.7215,708.7556,right,0,1.0253,,708.7556,709.7547,1,0,16,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,709.7551,1.2,710.9549,710.955,713.822,right,0,2.8608,,713.822,714.8219,1,1,17,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,714.8371,0.7,715.5381,715.5381,716.523,left,0,0.9814,,716.523,717.522,1,2,18,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,717.523,0.9,718.4223,718.4224,719.8394,right,1,1.4072,,719.8394,720.8381,1,3,19,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,720.8387,1,721.8391,721.8391,722.7062,left,1,0.863,,722.7062,723.7059,1,4,20,2,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,723.7065,0.5,724.2051,724.2051,725.591,right,1,1.3825,,725.5911,726.5893,1,5,21,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,726.5903,0.7,727.2894,727.2895,727.7885,right,1,0.4975,,727.7885,728.7894,1,6,22,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,728.7903,1.1,729.8895,729.8895,731.0071,left,1,1.1043,,731.0071,732.0069,1,7,23,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,732.0074,0.8,732.8067,732.8067,734.2726,right,0,1.463,,734.2726,735.2733,1,8,24,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,735.2885,0.8,736.0899,736.09,737.141,left,0,1.0403,,737.141,738.1402,1,9,25,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,738.1409,0.7,738.8395,738.8395,740.6915,left,0,1.8408,,740.6915,741.6904,1,10,26,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,741.705,0.9,742.6069,742.6069,744.0915,right,0,1.4741,,744.0915,745.091,1,11,27,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,745.0917,0.9,745.9912,745.9913,746.9748,right,1,0.9751,,746.9749,747.9742,1,12,28,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,747.9748,0.7,748.6732,748.6732,749.6573,left,1,0.9807,,749.6574,750.6584,1,13,29,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,750.6588,1.3,751.9583,751.9584,753.0087,right,1,1.0469,,753.0087,754.0076,1,14,30,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,754.0081,0.5,754.5071,754.5071,755.6088,left,1,1.0908,,755.6089,756.6085,1,15,31,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,756.6091,1.3,757.9089,757.909,758.7755,left,1,0.861,,758.7756,759.7743,2,0,32,2,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,759.7748,0.7,760.4747,760.4747,761.5927,left,0,1.1114,,761.5927,762.5919,2,1,33,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,762.5927,1.1,763.692,763.6921,765.5922,left,1,1.8886,,765.5922,766.593,2,2,34,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,766.5935,1.2,767.7923,767.7923,768.3591,right,1,0.5645,,768.3591,769.3589,2,3,35,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,769.3593,1.4,770.759,770.7591,771.6434,right,1,0.8774,,771.6435,772.6419,2,4,36,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,772.6425,0.8,773.4426,773.4426,775.4922,right,1,2.0453,,775.4922,776.4926,2,5,37,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,776.4932,1.2,777.6929,777.6929,778.5771,left,1,0.8729,,778.5771,779.5764,2,6,38,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,779.5769,0.7,780.2756,780.2756,781.532,right,0,1.2498,,781.5321,782.5265,2,7,39,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,782.5276,1,783.526,783.5261,784.213,right,1,0.6847,,784.213,785.2097,2,8,40,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,785.2103,0.7,785.9101,785.9101,786.8936,left,1,0.9799,,786.8937,787.8936,2,9,41,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,787.8943,1.4,789.2938,789.2939,790.1119,right,1,0.8107,,790.1119,791.1105,2,10,42,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,791.1111,0.7,791.8108,791.8108,792.678,left,1,0.8571,,792.678,793.6771,2,11,43,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,793.6775,1,794.6777,794.6777,795.9283,right,0,1.2371,,795.9284,796.9275,2,12,44,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,796.928,0.5,797.4277,797.4277,798.1277,right,1,0.6942,,798.1278,799.1267,2,13,45,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,799.1274,0.7,799.8268,799.8269,800.9455,left,1,1.1069,,800.9455,801.945,2,14,46,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,801.9456,1,802.944,802.9441,804.279,right,1,1.3287,,804.2791,805.2775,2,15,47,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,805.2925,0.9,806.1949,806.195,806.9124,right,1,0.7074,,806.9125,807.9116,3,0,48,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,807.9126,1.3,809.2117,809.2118,809.9471,right,1,0.7315,,809.9472,810.9445,3,1,49,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,810.945,1,811.9453,811.9453,812.7467,left,1,0.7984,,812.7467,813.7454,3,2,50,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,813.7464,0.7,814.4455,814.4455,815.3783,left,1,0.9295,,815.3783,816.379,3,3,51,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,816.3795,1.3,817.6791,817.6791,818.3967,left,1,0.7142,,818.3968,819.3953,3,4,52,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,819.3958,1.1,820.4958,820.4959,822.3949,left,1,1.8948,,822.3949,823.3961,3,5,53,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,823.4112,1.2,824.6127,824.6131,825.4648,right,1,0.8484,,825.4649,826.463,3,6,54,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,826.4634,0.9,827.3623,827.3623,829.2463,left,1,1.8793,,829.2463,830.2466,3,7,55,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,830.2472,1.1,831.3456,831.3456,832.1312,right,1,0.7778,,832.1312,833.13,3,8,56,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,833.1306,1,834.1301,834.1301,834.8986,left,1,0.7651,,834.8987,835.8969,3,9,57,2,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,835.8972,0.8,836.6978,836.6978,839.2634,right,1,2.5626,,839.2635,840.264,3,10,58,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,840.2792,1,841.2804,841.2804,841.9808,right,1,0.6954,,841.9808,842.9809,3,11,59,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,842.9814,0.6,843.5803,843.5804,844.5821,left,1,0.998,,844.5821,845.5803,3,12,60,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,845.5812,1.1,846.6803,846.6803,848.8479,right,1,2.1575,,848.8479,849.8483,3,13,61,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,849.8599,1,850.848,850.848,851.5149,right,1,0.6607,,851.515,852.5148,3,14,62,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,852.5154,1.4,853.9154,853.9155,854.9491,right,0,1.0233,,854.9491,855.9485,3,15,63,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,855.9492,1.1,857.0484,857.0484,857.8656,right,1,0.8135,,857.8657,858.8652,4,0,64,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,858.8658,1.4,860.2652,860.2652,861.3161,left,1,1.0434,,861.3162,862.3153,4,1,65,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,862.3156,1.4,863.7158,863.7158,864.7818,right,1,1.0561,,864.7818,865.7828,4,2,66,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,865.7834,1.1,866.8824,866.8824,868.0331,right,1,1.1445,,868.0331,869.0326,4,3,67,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,869.0333,0.6,869.6317,869.6318,870.2816,right,1,0.6458,,870.2816,871.2826,4,4,68,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,871.2831,0.8,872.0828,872.0828,872.9334,left,1,0.8469,,872.9334,873.9332,4,5,69,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,873.9338,0.5,874.4323,874.4325,875.1998,right,1,0.7636,,875.1998,876.1998,4,6,70,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,876.2004,0.5,876.6998,876.6999,877.4657,left,1,0.7631,,877.4657,878.4669,4,7,71,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,878.4674,1.1,879.5666,879.5667,880.1858,right,1,0.6147,,880.1858,881.1836,4,8,72,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,881.1842,1.4,882.5827,882.5827,884.0342,right,0,1.4478,,884.0342,885.0323,4,9,73,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,885.0326,0.7,885.7344,885.7345,886.5336,left,1,0.7969,,886.5337,887.5343,4,10,74,2,1,total,1,images/Ex3.jpg,left,,,,,
